# frequency radius F_z
180872 0.00826846 1.11168817757577e-13
180872 0.00839597 1.34717022424550e-13
180872 0.00852349 1.67692037324379e-13
180872 0.00865101 1.80220081597436e-13
180872 0.00877852 1.80772582519034e-13
180872 0.00890604 2.04657501241340e-13
180872 0.00903356 2.31462170241026e-13
180872 0.00916107 2.39634731584569e-13
180872 0.00928859 2.27836645394493e-13
180872 0.00941611 2.11427208729089e-13
180872 0.00954362 2.24900782117173e-13
180872 0.00967114 2.99408954434654e-13
180872 0.00979866 3.50485831954549e-13
180872 0.00992617 3.64929908485342e-13
180872 0.0100537 3.96805443888299e-13
180872 0.0101812 4.43709292386895e-13
180872 0.0103087 4.96903379480739e-13
180872 0.0104362 5.69002549584773e-13
180872 0.0105638 7.13270908402707e-13
180872 0.0106913 8.62464789273449e-13
180872 0.0108188 6.62948254260032e-13
180872 0.0109463 4.48610394353746e-13
180872 0.0110738 3.44598883279139e-13
180872 0.0112013 3.22071493518316e-13
180872 0.0113289 3.62536045195353e-13
180872 0.0114564 4.71725225089305e-13
180872 0.0115839 7.05804131476473e-13
180872 0.0117114 8.16360352620454e-13
180872 0.0118389 4.93283805904507e-13
180872 0.0119664 3.40423640060851e-13
180872 0.012094 2.70462998944143e-13
180872 0.0122215 2.26964442666729e-13
180872 0.012349 2.08254941106750e-13
180872 0.0124765 2.30141212062663e-13
180872 0.012604 3.20509750410123e-13
180872 0.0127315 2.70250975250111e-13
180872 0.0128591 1.80370787102291e-13
180872 0.0129866 2.19782256091730e-13
180872 0.0131141 2.92246609760003e-13
180872 0.0132416 3.58965589771800e-13
180872 0.0133691 3.97134109802884e-13
180872 0.0134966 4.02864405900067e-13
180872 0.0136242 3.92352502501640e-13
180872 0.0137517 3.89650578865636e-13
180872 0.0138792 3.79064392332881e-13
180872 0.0140067 3.97230429340951e-13
180872 0.0141342 4.42506738283472e-13
180872 0.0142617 4.98373247724753e-13
180872 0.0143893 5.51533793217715e-13
180872 0.0145168 6.22688121302706e-13
180872 0.0146443 9.07610239996514e-13
180872 0.0147718 7.51332626826156e-13
180872 0.0148993 6.42008565335650e-13
180872 0.0150268 5.88811300966280e-13
180872 0.0151544 5.33255422348398e-13
180872 0.0152819 4.84652306800383e-13
180872 0.0154094 4.71223486871031e-13
180872 0.0155369 5.73014877439465e-13
180872 0.0156644 1.06328344498112e-12
180872 0.0157919 4.94085639785470e-13
180872 0.0159195 4.19439098196614e-13
180872 0.016047 3.93863026491373e-13
180872 0.0161745 3.61522445302826e-13
180872 0.016302 3.28083874700391e-13
180872 0.0164295 3.22350200849113e-13
180872 0.016557 4.41020612636887e-13
180872 0.0166846 4.43420721779347e-13
180872 0.0168121 2.76586528874852e-13
180872 0.0169396 2.61215631773463e-13
180872 0.0170671 2.62423101799592e-13
180872 0.0171946 2.81453916597463e-13
180872 0.0173221 3.18891620386677e-13
180872 0.0174497 3.68265202166431e-13
180872 0.0175772 4.41770062897734e-13
180872 0.0177047 4.45129997860308e-13
180872 0.0178322 4.79109455400257e-13
180872 0.0179597 5.19576483397985e-13
180872 0.0180872 5.79681471235622e-13
180872 0.0182148 6.52595946968760e-13
180872 0.0183423 6.93230983606090e-13
180872 0.0184698 6.86820866061588e-13
180872 0.0185973 7.79818084060794e-13
180872 0.0187248 6.58319832829290e-13
180872 0.0188523 6.75330434580676e-13
180872 0.0189799 7.30891394830904e-13
180872 0.0191074 8.07963667650089e-13
180872 0.0192349 8.58064011857489e-13
180872 0.0193624 8.32822131984987e-13
180872 0.0194899 8.23841367231800e-13
180872 0.0196174 7.55648419325165e-13
180872 0.019745 6.58052356173567e-13
180872 0.0198725 6.33943756413270e-13
180872 0.02 6.28379851662555e-13

182148 0.001 1.64457052501689e-14
182148 0.00112752 3.30412265193268e-14
182148 0.00125503 5.83305875894090e-14
182148 0.00138255 9.04605112655674e-14
182148 0.00151007 1.23912148354314e-13
182148 0.00163758 1.52064300887926e-13
182148 0.0017651 1.70365298184686e-13
182148 0.00189262 1.77289590002402e-13
182148 0.00202013 1.73679296024740e-13
182148 0.00214765 1.62454500302741e-13
182148 0.00227517 1.49166860489020e-13
182148 0.00240268 1.41602203304163e-13
182148 0.0025302 1.46001219705006e-13
182148 0.00265772 1.62033903473822e-13
182148 0.00278523 1.82848814179206e-13
182148 0.00291275 1.99865562862971e-13
182148 0.00304027 2.06026542452266e-13
182148 0.00316779 1.95996490329215e-13
182148 0.0032953 1.66534941159586e-13
182148 0.00342282 1.19755601498544e-13
182148 0.00355034 6.66328817314718e-14
182148 0.00367785 2.23165838246934e-14
182148 0.00380537 -4.35834595939630e-15
182148 0.00393289 -1.24844390006480e-14
182148 0.0040604 -3.66947926856943e-15
182148 0.00418792 1.93978941177714e-14
182148 0.00431544 5.12060410708425e-14
182148 0.00444295 8.39374993009266e-14
182148 0.00457047 1.09775236185182e-13
182148 0.00469799 1.22976466990626e-13
182148 0.0048255 1.22167511190714e-13
182148 0.00495302 1.11271464999178e-13
182148 0.00508054 9.94487076146372e-14
182148 0.00520805 1.01675656857030e-13
182148 0.00533557 1.36573001179865e-13
182148 0.00546309 2.14494143702952e-13
182148 0.0055906 3.16773266807402e-13
182148 0.00571812 4.01534743173324e-13
182148 0.00584564 4.49565402854897e-13
182148 0.00597315 4.71424016003165e-13
182148 0.00610067 4.81589713510423e-13
182148 0.00622819 4.90574431186662e-13
182148 0.0063557 5.05952775892536e-13
182148 0.00648322 5.23100017763238e-13
182148 0.00661074 5.11709424338327e-13
182148 0.00673826 4.60513886934003e-13
182148 0.00686577 4.13953806745219e-13
182148 0.00699329 4.03275342759372e-13
182148 0.00712081 4.26050603063262e-13
182148 0.00724832 4.69067813190232e-13
182148 0.00737584 5.14568112621878e-13
182148 0.00750336 5.22001988242487e-13
182148 0.00763087 4.32999073796458e-13
182148 0.00775839 2.90343318755521e-13
182148 0.00788591 1.85397606338961e-13
182148 0.00801342 1.28200013567833e-13
182148 0.00814094 1.07492767846396e-13
182148 0.00826846 1.17642633213461e-13
182148 0.00839597 1.48439783583954e-13
182148 0.00852349 1.75084376312326e-13
182148 0.00865101 1.76124704769566e-13
182148 0.00877852 1.87264455525387e-13
182148 0.00890604 2.16277186096426e-13
182148 0.00903356 2.35052802701589e-13
182148 0.00916107 2.32281830672159e-13
182148 0.00928859 2.15294662826719e-13
182148 0.00941611 2.08695205498032e-13
182148 0.00954362 2.55038061041912e-13
182148 0.00967114 3.31185142187275e-13
182148 0.00979866 3.52661395259434e-13
182148 0.00992617 3.74474510024646e-13
182148 0.0100537 4.15971200658457e-13
182148 0.0101812 4.66200698781730e-13
182148 0.0103087 5.25895697106968e-13
182148 0.0104362 6.29959165913295e-13
182148 0.0105638 8.17435126824507e-13
182148 0.0106913 7.61344973815373e-13
182148 0.0108188 5.13007878040610e-13
182148 0.0109463 3.69227297281753e-13
182148 0.0110738 3.18115771785175e-13
182148 0.0112013 3.35448156522533e-13
182148 0.0113289 4.14629416752204e-13
182148 0.0114564 5.93465362625399e-13
182148 0.0115839 8.40582804473067e-13
182148 0.0117114 5.86847398815091e-13
182148 0.0118389 3.72399550959115e-13
182148 0.0119664 2.86143757123521e-13
182148 0.012094 2.35690773675000e-13
182148 0.0122215 2.07985802965814e-13
182148 0.012349 2.14107431196724e-13
182148 0.0124765 2.81636799040158e-13
182148 0.012604 3.19904929969945e-13
182148 0.0127315 1.83467066160031e-13
182148 0.0128591 1.99872719957585e-13
182148 0.0129866 2.67228464670469e-13
182148 0.0131141 3.38049643376067e-13
182148 0.0132416 3.84814607754509e-13
182148 0.0133691 3.98407047567458e-13
182148 0.0134966 3.88726377048272e-13
182148 0.0136242 3.87722497432450e-13
182148 0.0137517 3.74095330127964e-13
182148 0.0138792 3.84767122532241e-13
182148 0.0140067 4.24644660975762e-13
182148 0.0141342 4.79415938788224e-13
182148 0.0142617 5.32868533805072e-13
182148 0.0143893 5.94038002960341e-13
182148 0.0145168 8.11149970923578e-13
182148 0.0146443 7.87159570234218e-13
182148 0.0147718 6.44624123656954e-13
182148 0.0148993 5.89707972759418e-13
182148 0.0150268 5.35225641997401e-13
182148 0.0151544 4.84127996767775e-13
182148 0.0152819 4.62923947589917e-13
182148 0.0154094 5.31842590207642e-13
182148 0.0155369 1.08359079400959e-12
182148 0.0156644 5.12912330802580e-13
182148 0.0157919 4.17853213780064e-13
182148 0.0159195 3.91415527824282e-13
182148 0.016047 3.60558331911792e-13
182148 0.0161745 3.26243765294271e-13
182148 0.016302 3.16136070253667e-13
182148 0.0164295 4.07097218175676e-13
182148 0.016557 4.90057232116494e-13
182148 0.0166846 2.75452176502055e-13
182148 0.0168121 2.58002506805610e-13
182148 0.0169396 2.58223975966269e-13
182148 0.0170671 2.75942092264405e-13
182148 0.0171946 3.12291563906556e-13
182148 0.0173221 3.60876247182124e-13
182148 0.0174497 4.31667606651402e-13
182148 0.0175772 4.38073609889149e-13
182148 0.0177047 4.71689211059000e-13
182148 0.0178322 5.11656224578687e-13
182148 0.0179597 5.71097824360186e-13
182148 0.0180872 6.43490625824120e-13
182148 0.0182148 6.83644353228445e-13
182148 0.0183423 6.77083623358801e-13
182148 0.0184698 7.60911993903099e-13
182148 0.0185973 6.48941113378309e-13
182148 0.0187248 6.67256788081520e-13
182148 0.0188523 7.23668639262592e-13
182148 0.0189799 8.00317162658768e-13
182148 0.0191074 8.46726442457054e-13
182148 0.0192349 8.17849310134547e-13
182148 0.0193624 8.30141955084820e-13
182148 0.0194899 7.26477662393160e-13
182148 0.0196174 6.45750013588920e-13
182148 0.019745 6.24031927547073e-13
182148 0.0198725 6.19461683397611e-13
182148 0.02 6.06945881359540e-13

183423 0.001 1.69078246933329e-14
183423 0.00112752 3.38774467290808e-14
183423 0.00125503 5.95340685806461e-14
183423 0.00138255 9.17501284282912e-14
183423 0.00151007 1.24776681681125e-13
183423 0.00163758 1.52019816709551e-13
183423 0.0017651 1.69159326771838e-13
183423 0.00189262 1.74915108905662e-13
183423 0.00202013 1.70340276555214e-13
183423 0.00214765 1.58628673741896e-13
183423 0.00227517 1.45695896800297e-13
183423 0.00240268 1.39463646995865e-13
183423 0.0025302 1.45591078117762e-13
183423 0.00265772 1.62696417441244e-13
183423 0.00278523 1.83320007288199e-13
183423 0.00291275 1.98941059937604e-13
183423 0.00304027 2.02751772898667e-13
183423 0.00316779 1.89640771374267e-13
183423 0.0032953 1.56952745082015e-13
183423 0.00342282 1.08269652219219e-13
183423 0.00355034 5.61005011579263e-14
183423 0.00367785 1.51846415392733e-14
183423 0.00380537 -7.43871174905962e-15
183423 0.00393289 -1.17857545360771e-14
183423 0.0040604 3.75227002339892e-16
183423 0.00418792 2.58373120650062e-14
183423 0.00431544 5.83641588114900e-14
183423 0.00444295 8.98839028471013e-14
183423 0.00457047 1.12834366486058e-13
183423 0.00469799 1.22322844614454e-13
183423 0.0048255 1.18321192432410e-13
183423 0.00495302 1.06137432315705e-13
183423 0.00508054 9.65199050660782e-14
183423 0.00520805 1.06053084461904e-13
183423 0.00533557 1.52909490010758e-13
183423 0.00546309 2.41036247512731e-13
183423 0.0055906 3.41553947457823e-13
183423 0.00571812 4.14571244186376e-13
183423 0.00584564 4.52297171241577e-13
183423 0.00597315 4.68883285575164e-13
183423 0.00610067 4.77569047539240e-13
183423 0.00622819 4.88044347087754e-13
183423 0.0063557 5.05664322053652e-13
183423 0.00648322 5.16961282360618e-13
183423 0.00661074 4.89205655098780e-13
183423 0.00673826 4.34045301905969e-13
183423 0.00686577 3.99750934364810e-13
183423 0.00699329 4.03062210536350e-13
183423 0.00712081 4.35138482132580e-13
183423 0.00724832 4.81543558014689e-13
183423 0.00737584 5.18549293415374e-13
183423 0.00750336 4.91358037066160e-13
183423 0.00763087 3.67689818693824e-13
183423 0.00775839 2.35727693179681e-13
183423 0.00788591 1.53442343894426e-13
183423 0.00801342 1.13378726330715e-13
183423 0.00814094 1.07079706673167e-13
183423 0.00826846 1.28329952417056e-13
183423 0.00839597 1.61083425028230e-13
183423 0.00852349 1.75316885999027e-13
183423 0.00865101 1.75313363700634e-13
183423 0.00877852 1.98132686081198e-13
183423 0.00890604 2.24783048554774e-13
183423 0.00903356 2.33020515757854e-13
183423 0.00916107 2.21316671233271e-13
183423 0.00928859 2.05358248238125e-13
183423 0.00941611 2.20538582772889e-13
183423 0.00954362 2.95634892683269e-13
183423 0.00967114 3.41975275221074e-13
183423 0.00979866 3.56599962198105e-13
183423 0.00992617 3.89866663913563e-13
183423 0.0100537 4.36953937561001e-13
183423 0.0101812 4.90367881825882e-13
183423 0.0103087 5.67022551721744e-13
183423 0.0104362 7.24108286569175e-13
183423 0.0105638 8.28526718355463e-13
183423 0.0106913 5.98408716743101e-13
183423 0.0108188 4.08813280285445e-13
183423 0.0109463 3.24689385642387e-13
183423 0.0110738 3.17027515079520e-13
183423 0.0112013 3.70666221715991e-13
183423 0.0113289 5.01875192681030e-13
183423 0.0114564 7.62614250021170e-13
183423 0.0115839 7.07103429972532e-13
183423 0.0117114 4.19560164139129e-13
183423 0.0118389 3.05789102202232e-13
183423 0.0119664 2.47087195952157e-13
183423 0.012094 2.11377441844627e-13
183423 0.0122215 2.04221784116950e-13
183423 0.012349 2.47487704940155e-13
183423 0.0124765 3.37464277213754e-13
183423 0.012604 2.03380091995035e-13
183423 0.0127315 1.83611608964157e-13
183423 0.0128591 2.42079953989761e-13
183423 0.0129866 3.14849258317503e-13
183423 0.0131141 3.69842886314134e-13
183423 0.0132416 3.92263421969514e-13
183423 0.0133691 3.86596721578922e-13
183423 0.0134966 3.83221080500341e-13
183423 0.0136242 3.71000450587224e-13
183423 0.0137517 3.73958197285134e-13
183423 0.0138792 4.07343323788323e-13
183423 0.0140067 4.60013969350900e-13
183423 0.0141342 5.14022538886032e-13
183423 0.0142617 5.69413564994471e-13
183423 0.0143893 7.20463881108647e-13
183423 0.0145168 8.40245055140085e-13
183423 0.0146443 6.50188104865560e-13
183423 0.0147718 5.91092554769947e-13
183423 0.0148993 5.37911359272094e-13
183423 0.0150268 4.84955496403775e-13
183423 0.0151544 4.56552821560591e-13
183423 0.0152819 4.99647019817021e-13
183423 0.0154094 9.86950613304909e-13
183423 0.0155369 5.44824293606915e-13
183423 0.0156644 4.17578710960536e-13
183423 0.0157919 3.89209977994851e-13
183423 0.0159195 3.60001260859361e-13
183423 0.016047 3.25096796482804e-13
183423 0.0161745 3.10614543575443e-13
183423 0.016302 3.77588840531545e-13
183423 0.0164295 5.59492595350217e-13
183423 0.016557 2.75451177319672e-13
183423 0.0166846 2.55023193832519e-13
183423 0.0168121 2.54093017333753e-13
183423 0.0169396 2.70250034464784e-13
183423 0.0170671 3.05278620824677e-13
183423 0.0171946 3.52947183788270e-13
183423 0.0173221 4.20401394413180e-13
183423 0.0174497 4.30796641623359e-13
183423 0.0175772 4.63949154277345e-13
183423 0.0177047 5.03255760284276e-13
183423 0.0178322 5.61723630000455e-13
183423 0.0179597 6.33675297442019e-13
183423 0.0180872 6.74087448578552e-13
183423 0.0182148 6.67702085781090e-13
183423 0.0183423 7.47689291043059e-13
183423 0.0184698 6.39872285889148e-13
183423 0.0185973 6.58831503857946e-13
183423 0.0187248 7.15620253990391e-13
183423 0.0188523 7.91741937583511e-13
183423 0.0189799 8.35284754766122e-13
183423 0.0191074 8.03913986305732e-13
183423 0.0192349 8.40578900174884e-13
183423 0.0193624 7.04763178674815e-13
183423 0.0194899 6.34437813062893e-13
183423 0.0196174 6.14607109656621e-13
183423 0.019745 6.10721955286773e-13
183423 0.0198725 5.95238448653198e-13
183423 0.02 5.19653288122030e-13

184698 0.001 1.73777680677466e-14
184698 0.00112752 3.47209997375183e-14
184698 0.00125503 6.07307454199802e-14
184698 0.00138255 9.30005831177255e-14
184698 0.00151007 1.25565455369229e-13
184698 0.00163758 1.51880520948685e-13
184698 0.0017651 1.67864663063687e-13
184698 0.00189262 1.72478883157987e-13
184698 0.00202013 1.66988396658738e-13
184698 0.00214765 1.54873230333224e-13
184698 0.00227517 1.42410452962123e-13
184698 0.00240268 1.37590804504790e-13
184698 0.0025302 1.45394678506881e-13
184698 0.00265772 1.63399035199944e-13
184698 0.00278523 1.83643032926566e-13
184698 0.00291275 1.97726058519527e-13
184698 0.00304027 1.99084762011376e-13
184698 0.00316779 1.82850759206231e-13
184698 0.0032953 1.47082037266382e-13
184698 0.00342282 9.69602478555064e-14
184698 0.00355034 4.62967742935292e-14
184698 0.00367785 8.99648427284547e-15
184698 0.00380537 -9.65577087574844e-15
184698 0.00393289 -1.03523215006730e-14
184698 0.0040604 4.96567245527988e-15
184698 0.00418792 3.24687600252809e-14
184698 0.00431544 6.52627287120980e-14
184698 0.00444295 9.51514058852936e-14
184698 0.00457047 1.14949304783233e-13
184698 0.00469799 1.20775752887578e-13
184698 0.0048255 1.13982777441063e-13
184698 0.00495302 1.01283184201700e-13
184698 0.00508054 9.50922732046355e-14
184698 0.00520805 1.13344493834963e-13
184698 0.00533557 1.72476655771749e-13
184698 0.00546309 2.68027925590835e-13
184698 0.0055906 3.62791425487065e-13
184698 0.00571812 4.23672304149004e-13
184698 0.00584564 4.52827516794494e-13
184698 0.00597315 4.65568954234912e-13
184698 0.00610067 4.73825169146035e-13
184698 0.00622819 4.86499084444703e-13
184698 0.0063557 5.04895139869714e-13
184698 0.00648322 5.05598739535210e-13
184698 0.00661074 4.63310912493322e-13
184698 0.00673826 4.11506403310662e-13
184698 0.00686577 3.91339824106197e-13
184698 0.00699329 4.06964442030387e-13
184698 0.00712081 4.46123679116532e-13
184698 0.00724832 4.92583808381939e-13
184698 0.00737584 5.12236591551504e-13
184698 0.00750336 4.43287671234362e-13
184698 0.00763087 3.03703335926556e-13
184698 0.00775839 1.92179483037325e-13
184698 0.00788591 1.29923090750162e-13
184698 0.00801342 1.05275552480151e-13
184698 0.00814094 1.12152084355522e-13
184698 0.00826846 1.41284363019071e-13
184698 0.00839597 1.69170230246891e-13
184698 0.00852349 1.71455786348625e-13
184698 0.00865101 1.80944456049303e-13
184698 0.00877852 2.09367986498804e-13
184698 0.00890604 2.28425502256838e-13
184698 0.00903356 2.26008924363465e-13
184698 0.00916107 2.09289414925073e-13
184698 0.00928859 2.03220293595623e-13
184698 0.00941611 2.50721131459003e-13
184698 0.00954362 3.24218635032313e-13
184698 0.00967114 3.43741919845480e-13
184698 0.00979866 3.66709142239386e-13
184698 0.00992617 4.08741983775734e-13
184698 0.0100537 4.58789639452696e-13
184698 0.0101812 5.20001421508368e-13
184698 0.0103087 6.32945143435698e-13
184698 0.0104362 8.14432741840656e-13
184698 0.0105638 7.00131276797740e-13
184698 0.0106913 4.66679730093194e-13
184698 0.0108188 3.43782102685025e-13
184698 0.0109463 3.07964205170970e-13
184698 0.0110738 3.37458067297429e-13
184698 0.0112013 4.31962580828022e-13
184698 0.0113289 6.42300815819786e-13
184698 0.0114564 8.03012264783528e-13
184698 0.0115839 4.92177392691277e-13
184698 0.0117114 3.31732346861323e-13
184698 0.0118389 2.61277645570938e-13
184698 0.0119664 2.18138478795265e-13
184698 0.012094 1.99704998725459e-13
184698 0.0122215 2.22084727910077e-13
184698 0.012349 3.12305640861439e-13
184698 0.0124765 2.46779353815385e-13
184698 0.012604 1.73500992309588e-13
184698 0.0127315 2.17803326330612e-13
184698 0.0128591 2.89724165056805e-13
184698 0.0129866 3.51974991153653e-13
184698 0.0131141 3.83903686485187e-13
184698 0.0132416 3.84611998686556e-13
184698 0.0133691 3.76506177087317e-13
184698 0.0134966 3.69652402789329e-13
184698 0.0136242 3.65122669068701e-13
184698 0.0137517 3.91024793278433e-13
184698 0.0138792 4.40337615611790e-13
184698 0.0140067 4.94785503845949e-13
184698 0.0141342 5.47323038458410e-13
184698 0.0142617 6.52341124830642e-13
184698 0.0143893 8.96801264938432e-13
184698 0.0145168 6.60624041686922e-13
184698 0.0146443 5.93068983256881e-13
184698 0.0147718 5.41162525518275e-13
184698 0.0148993 4.87117289259655e-13
184698 0.0150268 4.52168559236380e-13
184698 0.0151544 4.74849334103317e-13
184698 0.0152819 8.27845343012945e-13
184698 0.0154094 5.99098721652451e-13
184698 0.0155369 4.19222524607629e-13
184698 0.0156644 3.87255897488707e-13
184698 0.0157919 3.59755106553563e-13
184698 0.0159195 3.24673600569027e-13
184698 0.016047 3.05932027540798e-13
184698 0.0161745 3.52854934697837e-13
184698 0.016302 6.43952349942848e-13
184698 0.0164295 2.77116736598682e-13
184698 0.016557 2.52320452895846e-13
184698 0.0166846 2.50080527554860e-13
184698 0.0168121 2.64444585876891e-13
184698 0.0169396 2.97904665954338e-13
184698 0.0170671 3.44524680841962e-13
184698 0.0171946 4.08338402278832e-13
184698 0.0173221 4.23387139761089e-13
184698 0.0174497 4.55910164767916e-13
184698 0.0175772 4.94420531580037e-13
184698 0.0177047 5.51609940399678e-13
184698 0.0178322 6.23162313778712e-13
184698 0.0179597 6.64546021699443e-13
184698 0.0180872 6.58664354138713e-13
184698 0.0182148 7.40043515002225e-13
184698 0.0183423 6.31067340348231e-13
184698 0.0184698 6.50038869944446e-13
184698 0.0185973 7.06755206655979e-13
184698 0.0187248 7.82317107998453e-13
184698 0.0188523 8.23897667970728e-13
184698 0.0189799 7.91012461836768e-13
184698 0.0191074 8.51989693913312e-13
184698 0.0192349 6.87594998737810e-13
184698 0.0193624 6.23959928888134e-13
184698 0.0194899 6.05593326151428e-13
184698 0.0196174 6.02150442016880e-13
184698 0.019745 5.83861799373549e-13
184698 0.0198725 5.03844640983820e-13
184698 0.02 4.23839508318231e-13

185973 0.001 1.78554627795268e-14
185973 0.00112752 3.55713278392281e-14
185973 0.00125503 6.19191724000268e-14
185973 0.00138255 9.42101226624178e-14
185973 0.00151007 1.26278143951933e-13
185973 0.00163758 1.51648568709142e-13
185973 0.0017651 1.66485445238931e-13
185973 0.00189262 1.69986381052847e-13
185973 0.00202013 1.63631036857621e-13
185973 0.00214765 1.51198287940831e-13
185973 0.00227517 1.39319111316045e-13
185973 0.00240268 1.35978441744233e-13
185973 0.0025302 1.45387904597756e-13
185973 0.00265772 1.64112632788745e-13
185973 0.00278523 1.83797754207295e-13
185973 0.00291275 1.96210491766399e-13
185973 0.00304027 1.95023626029342e-13
185973 0.00316779 1.75644601137910e-13
185973 0.0032953 1.36989010871947e-13
185973 0.00342282 8.59307371384539e-14
185973 0.00355034 3.72747473573769e-14
185973 0.00367785 3.72427628553928e-15
185973 0.00380537 -1.10591538888871e-14
185973 0.00393289 -8.23397517816560e-15
185973 0.0040604 1.00252940552479e-14
185973 0.00418792 3.91898545998375e-14
185973 0.00431544 7.18064858485890e-14
185973 0.00444295 9.96759967596954e-14
185973 0.00457047 1.16125248164691e-13
185973 0.00469799 1.18428179961008e-13
185973 0.0048255 1.09324685307998e-13
185973 0.00495302 9.69783288302079e-14
185973 0.00508054 9.55159049850060e-14
185973 0.00520805 1.23755053341906e-13
185973 0.00533557 1.94759155988308e-13
185973 0.00546309 2.94161431093057e-13
185973 0.0055906 3.80034805707707e-13
185973 0.00571812 4.29418332362248e-13
185973 0.00584564 4.51722104220980e-13
185973 0.00597315 4.61855562670323e-13
185973 0.00610067 4.70651707553481e-13
185973 0.00622819 4.85825983897018e-13
185973 0.0063557 5.02188612550365e-13
185973 0.00648322 4.88474851433426e-13
185973 0.00661074 4.36889918924479e-13
185973 0.00673826 3.94140408368124e-13
185973 0.00686577 3.88130555374416e-13
185973 0.00699329 4.14055953738790e-13
185973 0.00712081 4.57990771884676e-13
185973 0.00724832 4.99725697048185e-13
185973 0.00737584 4.91191603231766e-13
185973 0.00750336 3.83478815021642e-13
185973 0.00763087 2.47726358928211e-13
185973 0.00775839 1.58589687426824e-13
185973 0.00788591 1.13665208778835e-13
185973 0.00801342 1.03284081977663e-13
185973 0.00814094 1.21530665478469e-13
185973 0.00826846 1.53850169285915e-13
185973 0.00839597 1.70523859882465e-13
185973 0.00852349 1.69910892536525e-13
185973 0.00865101 1.91076306095684e-13
185973 0.00877852 2.17838409831354e-13
185973 0.00890604 2.26748420535937e-13
185973 0.00903356 2.15548286973625e-13
185973 0.00916107 1.99773340215700e-13
185973 0.00928859 2.15123706956755e-13
185973 0.00941611 2.89676363128149e-13
185973 0.00954362 3.33266637557053e-13
185973 0.00967114 3.48098713247606e-13
185973 0.00979866 3.82101911163947e-13
185973 0.00992617 4.29083361705700e-13
185973 0.0100537 4.82627744947566e-13
185973 0.0101812 5.63340224100020e-13
185973 0.0103087 7.29203763812661e-13
185973 0.0104362 7.87802841972660e-13
185973 0.0105638 5.46500589458784e-13
185973 0.0106913 3.77917513471550e-13
185973 0.0108188 3.09651039783371e-13
185973 0.0109463 3.13980708149252e-13
185973 0.0110738 3.79310056652673e-13
185973 0.0112013 5.33234359539787e-13
185973 0.0113289 7.92369603853155e-13
185973 0.0114564 6.00210264640641e-13
185973 0.0115839 3.68687272076795e-13
185973 0.0117114 2.78825117688965e-13
185973 0.0118389 2.28031068003995e-13
185973 0.0119664 1.99914400693859e-13
185973 0.012094 2.05154276791536e-13
185973 0.0122215 2.71504677322034e-13
185973 0.012349 3.02015819034570e-13
185973 0.0124765 1.74025716553941e-13
185973 0.012604 1.95716461019886e-13
185973 0.0127315 2.63313260529583e-13
185973 0.0128591 3.31121701311131e-13
185973 0.0129866 3.72831950651795e-13
185973 0.0131141 3.81670157335301e-13
185973 0.0132416 3.71425121756781e-13
185973 0.0133691 3.69268282121343e-13
185973 0.0134966 3.58526508967187e-13
185973 0.0136242 3.76154384934059e-13
185973 0.0137517 4.20674126703254e-13
185973 0.0138792 4.75022165223443e-13
185973 0.0140067 5.26653290836982e-13
185973 0.0141342 6.03989066683791e-13
185973 0.0142617 8.99502757773681e-13
185973 0.0143893 6.79452537852600e-13
185973 0.0145168 5.95927193494053e-13
185973 0.0146443 5.44820977984875e-13
185973 0.0147718 4.90531177004675e-13
185973 0.0148993 4.49810038335116e-13
185973 0.0150268 4.56066550831124e-13
185973 0.0151544 6.84310305966648e-13
185973 0.0152819 6.91441704061179e-13
185973 0.0154094 4.23815798577605e-13
185973 0.0155369 3.85622991500136e-13
185973 0.0156644 3.59708134779104e-13
185973 0.0157919 3.24973911346930e-13
185973 0.0159195 3.02209396331456e-13
185973 0.016047 3.32664581192701e-13
185973 0.0161745 6.94405119643428e-13
185973 0.016302 2.81405430982198e-13
185973 0.0164295 2.49953276696204e-13
185973 0.016557 2.46239206367759e-13
185973 0.0166846 2.58601694405253e-13
185973 0.0168121 2.90229207033072e-13
185973 0.0169396 3.35656017941801e-13
185973 0.0170671 3.95891016566774e-13
185973 0.0171946 4.16013490838633e-13
185973 0.0173221 4.47592575324604e-13
185973 0.0174497 4.85203828815140e-13
185973 0.0175772 5.40817651894879e-13
185973 0.0177047 6.11946857524342e-13
185973 0.0178322 6.54974963958264e-13
185973 0.0179597 6.49979870610743e-13
185973 0.0180872 7.37628672276771e-13
185973 0.0182148 6.22518015982342e-13
185973 0.0183423 6.40885682994713e-13
185973 0.0184698 6.97096374723713e-13
185973 0.0185973 7.72105837000028e-13
185973 0.0187248 8.12665746604406e-13
185973 0.0188523 7.79114988149451e-13
185973 0.0189799 8.59741316601497e-13
185973 0.0191074 6.73538020591926e-13
185973 0.0192349 6.14203446719141e-13
185973 0.0193624 5.96932133438139e-13
185973 0.0194899 5.93752661501673e-13
185973 0.0196174 5.73004467551481e-13
185973 0.019745 4.89775374193827e-13
185973 0.0198725 4.18311570783064e-13
185973 0.02 4.33191713528328e-13

187248 0.001 1.83408252074025e-14
187248 0.00112752 3.64278470879709e-14
187248 0.00125503 6.30978980095441e-14
187248 0.00138255 9.53770941963580e-14
187248 0.00151007 1.26914613608144e-13
187248 0.00163758 1.51326247341603e-13
187248 0.0017651 1.65025808933996e-13
187248 0.00189262 1.67443025725577e-13
